Flatness ratio,Symmetry,Crossflow,Flow Velocity1,Flow Velocity2,Flow Velocity3,Flow Velocity4,Flow Velocity5,Flow Velocity6,Flow Velocity7,Flow Velocity8,Speed of Sound1,Speed of Sound2,Speed of Sound3,Speed of Sound4,Speed of Sound5,Speed of Sound6,Speed of Sound7,Speed of Sound8,Average speed of sound,Gain1,Gain2,Gain3,Gain4,Gain5,Gain6,Gain7,Gain8,Class Attruibute,Profile factor,Swirl Angle,Average flow velocity,Signal Strength1,Signal Strength2,Signal Strength3,Signal Strength4,Signal Strength5,Signal Strength6,Signal Strength7,Signal Strength8,Turbulence1,Turbulence2,Turbulence3,Turbulence4,Meter performance,Signal Quality1,Signal Quality2,Signal Quality3,Signal Quality4,Signal Quality5,Signal Quality6,Signal Quality7,Signal Quality8,Transit time1,Transit time2,Transit time3,Transit time4,Transit time5,Transit time6,Transit time7,Transit time8
2.298474667,2.251679,1.880134667,1484.601667,1484.598667,1484.585833,1484.463333,1484.549,1484.598833,1484.076,1484.618167,1484.511438,33.618165,33.45052167,36.73014333,36.75781333,35.25065167,35.307615,33.14616,32.693685,33.71419,33.40332,36.668295,36.699215,35.89030167,35.89843667,33.75976333,33.18033833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.20832,10.113305,8.231504,1487.415667,1487.336,1487.302,1487.213667,1487.359833,1487.326333,1486.796667,1487.378667,1487.266104,34.38965167,33.37076833,36.687825,37.11263,35.20344833,35.50944,34.15852667,32.26725333,34.53125,33.00130167,36.69107833,36.92545667,36.00586,35.95866,34.91210833,32.64485833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.130664167,9.021701,7.353157333,1487.781333,1487.712833,1487.6835,1487.585833,1487.7145,1487.710333,1487.175167,1487.7455,1487.638625,34.22689,33.34147333,36.65364667,37.03450333,35.206705,35.44921833,33.96321667,32.29492167,34.32779667,33.02897167,36.661785,36.87662667,36.00098,35.921225,34.74446667,32.64973833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.987922333,7.931085167,6.4458985,1486.878667,1486.816,1486.789167,1486.682667,1486.8165,1486.813667,1486.286,1486.854,1486.742083,34.127605,33.29589667,36.64550833,36.94824333,35.19043167,35.40527333,33.772785,32.335615,34.19921833,33.05175833,36.63737333,36.832685,35.927735,35.91308667,34.47916667,32.70996167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.006971667,7.911633333,6.415590833,1486.2435,1486.180833,1486.152167,1486.055,1486.180833,1486.175333,1485.646833,1486.2175,1486.1065,34.12272167,33.35124,36.67317667,36.987305,35.19205833,35.43131667,33.795575,32.35026,34.20247333,33.041995,36.65852833,36.85872167,35.94401167,35.90983167,34.54264333,32.719725,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.843570667,6.749177167,5.456888,1485.3975,1485.345333,1485.319,1485.217167,1485.339,1485.340667,1484.814833,1485.3795,1485.269125,33.96647167,33.34472833,36.66015833,36.90266833,35.20996167,35.40527333,33.598635,32.39746167,34.073895,33.094075,36.63086,36.79199167,35.929365,35.86588333,34.33431167,32.78645667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.817691333,6.7781685,5.464186333,1484.777667,1484.726167,1484.702667,1484.6045,1484.718167,1484.725833,1484.1985,1484.764167,1484.652208,33.99577,33.32682167,36.668295,36.90429833,35.20019833,35.38086,33.63281167,32.39257833,34.03645667,33.10384,36.642255,36.79199167,35.92936333,35.913085,34.35872333,32.77669167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.813183,6.7688465,5.4672915,1484.5415,1484.491833,1484.464833,1484.370667,1484.485833,1484.494833,1483.966,1484.536167,1484.418958,33.999025,33.331705,36.68619833,36.92382667,35.20345167,35.397135,33.62955833,32.40722667,34.06738167,33.09895833,36.66015667,36.81315167,35.91633833,35.89843667,34.36197833,32.77343833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.840890667,6.752223333,5.506657,1484.932667,1484.880667,1484.858,1484.760167,1484.874667,1484.877333,1484.3535,1484.921667,1484.807333,34.01204333,33.32682333,36.67317667,36.920575,35.19856833,35.390625,33.64095,32.38281167,34.06575667,33.12337333,36.64551,36.80664167,35.955405,35.89843667,34.33919333,32.77506667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.838622333,6.765411,5.431941833,1485.166833,1485.118333,1485.093667,1484.9925,1485.108833,1485.117833,1484.59,1485.1615,1485.043688,34.012045,33.339845,36.66015667,36.9222,35.20833167,35.40201833,33.60188833,32.40397,34.06087167,33.11035,36.64876667,36.805015,35.91796833,35.90332,34.32454333,32.80110667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.835865833,6.770049167,5.446582,1485.3465,1485.299333,1485.274333,1485.176,1485.291,1485.294833,1484.771,1485.34,1485.224125,34.020185,33.33821833,36.65690167,36.927085,35.19531333,35.40201833,33.63281333,32.39420667,34.06087,33.115235,36.64388167,36.79362167,35.94075333,35.906575,34.329425,32.77669167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.683367333,5.587025167,4.503892333,1485.398167,1485.3585,1485.3355,1485.227833,1485.338,1485.354667,1484.830167,1485.387667,1485.278813,33.87858,33.34310167,36.67806,36.85547,35.18554667,35.33528667,33.44563833,32.44140667,33.958335,33.14453167,36.62923167,36.76106667,35.88867333,35.87076833,34.10970167,32.84342667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.583687667,4.5416965,3.581074167,1485.1635,1485.13,1485.109167,1484.9965,1485.107167,1485.1295,1484.603667,1485.159833,1485.049917,33.74023167,33.352865,36.67155,36.811525,35.18880167,35.30761667,33.30891833,32.496745,33.86556,33.20963833,36.63248833,36.72037833,35.85123833,35.85449333,33.98763167,32.919925,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4151945,3.381829,2.692435167,1484.869833,1484.844,1484.823167,1484.707333,1484.8145,1484.842,1484.318,1484.8695,1484.761042,33.66699333,33.367515,36.69108,36.75781167,35.18229167,35.275065,33.18034,32.54557167,33.767905,33.286135,36.63737,36.67806,35.84961,35.82845167,33.81184833,33.019205,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.421539,3.388403833,2.707999667,1484.7855,1484.762167,1484.7415,1484.626667,1484.730667,1484.7595,1484.236167,1484.787833,1484.67875,33.67350333,33.36426,36.69759,36.75781167,35.180665,35.281575,33.19336,32.53255167,33.77604,33.28125,36.634115,36.68619833,35.8431,35.84309833,33.83138,33.01920667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.414041833,3.393569167,2.680924833,1484.752667,1484.728333,1484.707833,1484.593,1484.6965,1484.726333,1484.202833,1484.754833,1484.645292,33.66048333,33.37077,36.69270833,36.75944,35.20182333,35.27669333,33.17382667,32.55533833,33.767905,33.30078167,36.64062667,36.69108,35.84961,35.83496,33.823245,33.01269667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.429142,3.380372667,2.705791167,1484.689,1484.6645,1484.644667,1484.529333,1484.633167,1484.662167,1484.14,1484.691667,1484.581813,33.67350333,33.37565333,36.68945333,36.756185,35.18880167,35.27832167,33.17545833,32.54557333,33.76953167,33.29427167,36.634115,36.69270667,35.85937667,35.84472667,33.81998667,33.02246,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.432876,3.374046167,2.684453833,1484.638167,1484.612667,1484.594167,1484.478333,1484.581667,1484.610333,1484.087833,1484.6415,1484.530583,33.67675833,33.37890667,36.69596333,36.76432333,35.20019667,35.28320167,33.1722,32.56184833,33.780925,33.28776167,36.635745,36.694335,35.85449167,35.831705,33.82487,33.02083167,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.4137385,3.381779333,2.687600833,1484.580167,1484.555833,1484.537,1484.422667,1484.524333,1484.554167,1484.032,1484.585167,1484.473917,33.65559833,33.37727833,36.68945333,36.762695,35.20019667,35.276695,33.190105,32.55533833,33.774415,33.30241,36.64062667,36.69921833,35.85937667,35.84961,33.81673167,33.01106667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.261254167,2.239284667,1.764256,1484.490833,1484.471167,1484.452167,1484.334667,1484.435,1484.4695,1483.946833,1484.497167,1484.387167,33.597005,33.40983,36.71061,36.72526,35.20182167,35.24902667,33.0778,32.62369667,33.70931167,33.36263167,36.65039167,36.67969,35.844725,35.84147167,33.66862167,33.11848833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.028127778,1.016477778,2.195744444,2.540944444,2.511961111,2.087888889,,,,,1483.869833,1486.382167,1485.372056,1484.989,,,,,1485.153222,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.185088889,0.15,2.394438889,5260.655556,5067.588889,4977.822222,4984.077778,5170.311111,5200.205556,4111.527778,4291.85,9.038944444,4.426833333,4.504555556,9.241222222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.10706722,84.00309778,120.3387833,120.1442444,120.3717722,120.1790778,84.01905333,83.91997111
,1.03375,1.019411111,2.192466667,2.546594444,2.516744444,2.075705556,,,,,1483.747389,1486.259222,1485.250333,1484.867056,,,,,1485.030722,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.191805556,0.217,2.396088889,5256.227778,5065.4,4978.022222,4981.433333,5172.344444,5200.816667,4107.144444,4286.327778,9.030166667,4.284,4.5975,9.166444444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.11411611,84.00997278,120.3490889,120.1538889,120.3817,120.1888,84.02560722,83.92726
,1.028088889,1.020994444,3.246672222,3.738377778,3.715216667,3.079355556,,,,,1483.777056,1486.288222,1485.281,1484.898889,,,,,1485.061111,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.181983333,0.0889,3.523516667,5278.55,5002.9,4971.044444,4958.055556,5146.377778,5179.372222,4039.272222,4302.883333,9.780722222,4.612,4.544777778,10.23116667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13748722,83.98333556,120.39245,120.1062056,120.4254222,120.1405778,84.04780944,83.90159333
,1.028783333,1.021072222,3.244488889,3.741861111,3.718838889,3.0804,,,,,1483.847444,1486.357167,1485.350444,1484.970167,,,,,1485.131278,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.182761111,0.117,3.525933333,5276.144444,4994.794444,4973.305556,4956.305556,5149.922222,5175.688889,4036.355556,4297.377778,9.749388889,4.835333333,4.749277778,10.94505556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13349333,83.97940722,120.3870333,120.1004444,120.4198833,120.1349333,84.043715,83.89759722
,1.028922222,1.02135,3.245944444,3.742216667,3.715455556,3.08095,,,,,1483.819056,1486.328444,1485.3205,1484.944333,,,,,1485.103278,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.182272222,0.0222,3.525127778,5272.716667,4993.561111,4969.877778,4952.244444,5147.422222,5174.011111,4035.338889,4297.572222,9.602333333,4.479888889,4.716833333,9.984055556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13535444,83.98080722,120.3893611,120.1028,120.42205,120.1374722,84.04534556,83.89895944
,1.030905556,1.01945,3.255338889,3.745594444,3.707655556,3.090322222,,,,,1483.780056,1486.289667,1485.282333,1484.903667,,,,,1485.063889,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.177961111,0.0167,3.526094444,5270.022222,4994.744444,4968.261111,4951.883333,5144.1,5173.155556,4036.144444,4298.977778,10.12527778,4.779,4.788555556,10.83233333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13760167,83.98293944,120.3926778,120.1058056,120.4250333,120.1407889,84.04772389,83.90110833
,1.029538889,1.020755556,3.233327778,3.742872222,3.719661111,3.071466667,,,,,1483.739111,1486.2485,1485.241,1484.865111,,,,,1485.023444,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.187083333,0.217,3.523838889,5266.194444,4994.694444,4968.844444,4955.655556,5142.305556,5174.222222,4034.083333,4300.105556,9.707055556,4.817722222,4.548944444,10.38844444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13922111,83.98597778,120.3960111,120.1091389,120.4289167,120.1435389,84.04931,83.90386389
,1.03025,1.021972222,3.247594444,3.740238889,3.7175,3.077711111,,,,,1483.742333,1486.251111,1485.242444,1484.868722,,,,,1485.025778,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.183138889,0.206,3.524916667,5264.844444,4991.438889,4969.755556,4958.038889,5142.494444,5174.138889,4033.638889,4299.861111,9.995722222,4.650611111,4.766277778,10.33722222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.13934944,83.98543722,120.3956611,120.1090944,120.4287778,120.1435056,84.04932333,83.90348833
,1.031594444,1.021438889,3.98085,4.5847,4.545288889,3.764344444,,,,,1483.783,1486.290889,1485.281667,1484.908667,,,,,1485.066,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.181677778,0.189,4.318294444,5281.083333,4941.727778,4978.766667,4952.872222,5141.755556,5180.905556,3996.294444,4313.627778,10.39122222,4.858611111,4.774333333,11.02205556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.15473167,83.96568278,120.4249111,120.0737944,120.4573056,120.1089778,84.06359111,83.88487
,1.025333333,1.021261111,4.923694444,5.653316667,5.632161111,4.681088889,,,,,1483.820611,1486.325611,1485.316556,1484.943278,,,,,1485.101222,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.176644444,0.0389,5.341794444,5320.066667,4891.733333,4996.033333,4950.244444,5142.522222,5178.088889,3957.661111,4330.855556,11.02077778,5.132555556,4.966166667,12.15111111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.17515667,83.94133056,120.4634444,120.0304333,120.4965556,120.0647333,84.08345778,83.86132833
,1.030955556,1.023588889,5.432227778,6.220983333,6.185872222,5.135733333,,,,,1484.044222,1486.5505,1485.538444,1485.169167,,,,,1485.325556,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.175166667,0.0389,5.873866667,5332.027778,4873.361111,4992.244444,4932.955556,5137.683333,5169.883333,3931.966667,4351.377778,11.67572222,5.134,5.221833333,12.61011111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.17454222,83.91671778,120.4670167,119.9907778,120.5000056,120.02585,84.08147333,83.83792222
,1.026366667,1.022672222,5.926511111,6.811355556,6.786311111,5.622972222,,,,,1483.970444,1486.473778,1485.461389,1485.094111,,,,,1485.249389,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.178216667,0.15,6.446511111,5357.45,4848.522222,4986.105556,4933.1,5128.483333,5178.377778,3917.411111,4372.455556,11.43672222,4.863666667,4.824833333,11.67811111,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.19057,83.90927778,120.4962389,119.9744222,120.5294278,120.0093611,84.09724556,83.83075944
,1.031733333,1.022855556,5.950216667,6.813311111,6.772066667,5.628911111,,,,,1483.916,1486.419444,1485.408444,1485.041444,,,,,1485.196111,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.174122222,0.0722,6.446133333,5357.638889,4844.455556,4988.083333,4931.122222,5128.3,5176.711111,3921.316667,4368.383333,11.72894444,5.124944444,4.917888889,12.55105556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.194285,83.91168889,120.5006722,119.9787833,120.5331833,120.0142,84.10044889,83.83354167
,1.025911111,1.022261111,5.936211111,6.810761111,6.777944444,5.629333333,,,,,1484.101833,1486.610556,1485.600889,1485.229722,,,,,1485.385611,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.176083333,0.1,6.445472222,5349.416667,4842.883333,4987.616667,4933.238889,5131.227778,5179.75,3915.788889,4374.183333,11.88994444,5.133,5.085222222,12.43666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.18315778,83.90176944,120.4849611,119.9636167,120.51795,119.9981444,84.08993722,83.82280167
,1.029305556,1.023955556,5.945616667,6.810222222,6.779138889,5.619166667,,,,,1484.280778,1486.788611,1485.778389,1485.406778,,,,,1485.563389,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.175838889,0.088888889,6.445605556,5341.494444,4837.561111,4991.611111,4932.855556,5137.633333,5179.1,3912.294444,4375.272222,11.88216667,5.104111111,4.967055556,12.40338889,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.17325667,83.89134722,120.4704556,119.94925,120.5035333,119.9840167,84.07952722,83.81313611
,1.029555556,1.022827778,5.952816667,6.814588889,6.771211111,5.6287,,,,,1484.138778,1486.645833,1485.634944,1485.268667,,,,,1485.422444,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.174027778,0.083333333,6.446583333,5347.872222,4841.838889,4988.4,4934.733333,5136.133333,5180.538889,3916.35,4375.1,11.68816667,5.087722222,4.983222222,12.45994444,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.18167389,83.89910111,120.4822833,119.9604222,120.5147444,119.9959333,84.08747667,83.82080944
,1.029394444,1.023177778,5.960361111,6.813922222,6.770138889,5.629127778,,,,,1484.051833,1486.559222,1485.547778,1485.177667,,,,,1485.334056,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.173205556,0.044444444,6.447083333,5350.716667,4842.066667,4989.283333,4933.061111,5133.777778,5180.327778,3920.561111,4374.833333,11.30272222,4.990222222,5.091666667,12.69372222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.18658222,83.90406278,120.4892444,119.9674889,120.522,120.0028111,84.09268333,83.82589
,1.029327778,1.022738889,6.453072222,7.394988889,7.360511111,6.113111111,,,,,1484.062889,1486.569444,1485.555667,1485.190889,,,,,1485.344444,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.174877778,0.061111111,7.007811111,5369.983333,4813.766667,4985.294444,4922.916667,5122.894444,5177.627778,3906.633333,4384.833333,11.50172222,5.0655,4.996888889,12.47522222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.19796333,83.89153944,120.5110444,119.9446556,120.5438778,119.9801278,84.10353833,83.81370444
,1.033272222,1.024777778,6.9669,7.948372222,7.892705556,6.553933333,,,,,1484.262056,1486.763444,1485.754444,1485.3865,,,,,1485.541389,52.5,52.5,52.9,52.9,50.7,50.7,49.8,49.8,1,1.172383333,0.022222222,7.529366667,5385.8,4776.905556,4984.322222,4903.961111,5112.927778,5158.411111,3886.283333,4392.127778,12.15988889,5.219722222,5.064055556,13.18855556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,84.19899611,83.86830556,120.5167333,119.9081278,120.5483889,119.9439389,84.10310778,83.79228944
,0.961011111,0.957405556,2.252305556,2.833894444,2.826661111,2.3357,,,,,1411.841889,1487.8695,1486.649667,1486.200889,,,,,1484.662056,55.90388889,55.90388889,53.19333333,53.19333333,50.2,50.2,49.8,49.8,2,1.420238889,1.29,2.664838889,2489.15,2444.422222,3600.222222,3600.622222,4147.694444,4175.677778,4041.961111,4248.955556,40.40722222,9.801666667,6.747277778,9.252111111,93.36666667,74.58333333,74.70555556,98.55555556,98.52222222,100.0,100.0,100.0,100.0,81.65494222,81.54474556,120.2298944,120.0133167,120.2804556,120.0639833,83.95641333,83.84568611
,0.960172222,0.958061111,2.297955556,2.8523,2.836472222,2.358294444,,,,,1406.897056,1488.044444,1486.726944,1486.264333,,,,,1483.505389,59.81444444,59.81444444,53.42,53.42,50.2,50.2,49.8,49.8,2,1.2468,0.76,2.685888889,2030.655556,2007.422222,3301.138889,3318.638889,4075.583333,4101.205556,4037.733333,4248.211111,55.47433333,12.28383333,6.664388889,8.045611111,90.27777778,65.97222222,65.9,95.01666667,95.04444444,99.96666667,99.96666667,100.0,100.0,81.005645,80.89375556,120.2162611,119.9981056,120.2743556,120.0571833,83.953295,83.84169667
,0.829016667,0.87925,2.087205556,2.789627778,2.84095,2.395933333,,,,,1249.986278,1479.510222,1486.861111,1486.398056,,,,,1483.506,68.96388889,68.96388889,53.52555556,53.52555556,50.2,50.2,49.8,49.8,2,2.308333333,0.95,2.715844444,1669.7,1596.205556,2967.011111,3047.222222,4079.327778,4102.616667,4031.627778,4238.416667,66.57038889,17.99872222,6.296388889,7.676222222,86.04444444,54.26666667,55.08333333,89.10555556,89.35555556,99.92777778,99.92777778,100.0,100.0,72.615315,72.51371167,119.5710222,119.35835,120.2635278,120.0462667,83.94672222,83.83313
,0.577227778,0.586494444,1.757961111,2.809216667,2.860516667,2.402416667,,,,,712.2051667,1490.382056,1488.843056,1488.412333,,,,,1487.319333,77.66888889,77.66888889,54.21444444,54.21444444,50.2,50.2,49.8,49.8,2,0.866283333,-0.37,2.757061111,801.2032128,869.3539056,2786.272222,2814.877778,4368.466667,4391.744444,4043.905556,4256.338889,44.30544444,14.27555556,4.148833333,6.256,83.70555556,38.10555556,38.24444444,96.26666667,96.26666667,100.0,100.0,100.0,100.0,40.95469611,40.86969667,120.0258944,119.8119389,120.1042222,119.8858944,83.83313056,83.71967778
,0.032516667,0.033561111,0.0098,2.733577778,2.84495,2.394433333,,,,,114.5841111,1465.300889,1488.862056,1488.405611,,,,,1488.809222,83.77722222,83.77722222,54.54,54.54,50.2,50.2,49.8,49.8,2,2.234794444,1.1,2.645322222,302.2053994,366.1744139,2743.988889,2769.177778,4270.144444,4297.75,4030.133333,4241.216667,7.238777778,15.63227778,4.270722222,6.064888889,77.33888889,22.08333333,21.88888889,86.81666667,86.81666667,100.0,100.0,100.0,100.0,6.585121667,6.584773333,118.0439389,117.8357222,120.1020778,119.8849722,83.83334667,83.72024778
,-0.000233333,-0.000105556,-0.067616667,2.512133333,2.800833333,2.361972222,,,,,41.14955556,1363.0895,1488.871944,1488.366722,,,,,1488.075,89.26,89.26,54.46611111,54.46611111,50.2,50.2,49.8,49.8,2,2.16995,0.82,2.611483333,107.9071756,108.8249628,2443.677778,2525.183333,4075.505556,4106.983333,3983.127778,4188.244444,2.777777778,28.3625,5.120111111,5.929555556,67.91666667,8.694444444,9.688888889,61.86666667,62.26666667,100.0,100.0,100.0,100.0,2.337278889,2.340476111,110.2741556,110.0811444,120.0995667,119.8858278,83.83473389,83.72319889
,0.861194444,0.852755556,4.656094444,5.850488889,5.816783333,4.561127778,,,,,1351.213167,1480.941722,1479.193278,1367.909222,,,,,1479.4475,57.93833333,57.93833333,57.67,57.67,53.16111111,53.16111111,51.78166667,51.78166667,2,1.456162011,0.17,5.524155556,2104.922222,2020.45,1227.95,1281.627778,1672.427778,1720.95,2484.316667,2646.933333,46.38927778,20.38438889,13.55105556,25.69177778,71.06666667,50.43888889,50.88333333,79.01111111,79.21111111,91.71111111,91.96111111,62.37777778,62.41111111,77.67640444,77.45214167,120.9099111,120.4583722,121.0034389,120.5539111,77.63854722,77.42178778
,0.904427778,0.903516667,4.965994444,5.627444444,5.946161111,4.966783333,,,,,1383.366556,1408.379389,1490.917667,1490.430722,,,,,1488.771056,53.51277778,53.51277778,53.97222222,53.97222222,50.7,50.7,51.0,51.0,2,1.23715,-0.06,5.643294444,2448.016667,2209.4,2595.711111,2600.716667,2867.955556,2891.516667,3721.027778,4076.216667,37.28655556,11.27727778,7.787666667,15.10311111,87.32777778,65.57777778,65.39444444,83.62222222,83.58888889,99.79444444,99.82777778,100.0,100.0,78.66467722,78.42797222,113.4077944,112.9796944,120.0552444,119.6027611,83.78024278,83.54642333
,1.025833333,1.022111111,5.215533333,5.95875,5.941005556,4.957,,,,,1489.0735,1491.877167,1490.688278,1490.250889,,,,,1490.4725,53.03722222,53.03722222,53.4,53.4,50.7,50.7,51.0,51.0,2,1.172066667,0.01,5.638733333,3516.166667,3206.844444,3585.544444,3578.633333,3826.672222,3865.477778,4274.977778,4687.872222,19.37555556,7.288611111,6.240722222,13.13572222,97.53888889,90.04444444,90.04444444,99.96111111,99.96111111,99.93333333,100.0,100.0,100.0,83.88488111,83.63907722,120.0260389,119.5730444,120.0734,119.6212222,83.79011,83.55661333
,0.839572222,0.795061111,4.052427778,6.11795,5.796644444,4.705611111,,,,,1188.283556,1473.598778,1480.117389,1443.891944,,,,,1478.702056,61.50555556,61.50555556,60.90277778,60.90277778,54.60444444,54.60444444,52.21722222,52.21722222,2,0.642938202,0.64,5.6052,2358.037056,2232.818222,1112.916667,1141.955556,1264.227778,1279.755556,1820.244444,2049.466667,49.719,29.68211111,17.08183333,31.7795,68.26111111,43.82777778,43.63333333,68.03333333,68.66111111,83.58888889,84.23333333,76.65555556,76.76666667,68.21116833,68.01645889,120.1775778,119.7059611,120.9269056,120.4794778,82.67790222,82.45221778
,0.360661111,0.396022222,2.8394,2.961205556,5.539561111,4.686277778,,,,,788.2573889,880.6617778,1373.363722,1467.216167,,,,,1478.442722,73.29277778,73.29277778,70.91722222,70.91722222,58.48833333,58.48833333,53.33722222,53.33722222,2,1.474452514,-0.62,5.292805556,2233.884222,1844.561345,1349.475,1378.838889,1289.277778,1402.433333,1399.038889,1624.377778,44.11405556,42.89716667,33.4415,41.58011111,52.21111111,32.06111111,31.38333333,40.70555556,42.1,59.60555556,60.31666667,75.72777778,75.44444444,46.95502167,46.81494833,72.49455556,72.26366667,112.1888611,111.7627667,84.62934278,84.40199778
,0.056427778,-0.005494444,2.262377778,0.881794444,4.550333333,4.862033333,,,,,452.0182778,255.3591667,1101.851389,1442.554833,,,,,1477.818667,82.22666667,82.22666667,78.82444444,78.82444444,62.78555556,62.78555556,54.79111111,54.79111111,2,1.90802809,-0.19,5.527827778,811.7460489,1018.015249,800.7334778,688.7052967,1573.338889,1753.966667,1378.15,1644.45,27.13783333,15.77227778,40.76466667,47.80688889,41.25555556,24.61666667,23.70555556,25.33888889,27.76666667,47.38888889,48.13888889,66.27222222,66.42222222,25.34533611,25.23874778,20.12437778,20.05686111,91.38226667,91.02665556,82.75897167,82.52571722
,0.714205556,0.717555556,7.454327778,8.4019,7.637555556,5.707883333,,,,,1474.580167,1456.8855,1316.459167,1190.744444,,,,,1480.928222,53.53722222,53.53722222,54.28277778,54.28277778,51.6,51.6,51.2,51.2,2,1.320422222,0.07,8.098683333,2731.055556,2445.605556,2548.033333,2549.566667,2568.711111,2586.877778,2700.772222,3060.283333,23.81994444,8.933555556,9.704833333,16.62216667,72.30555556,89.61666667,89.61666667,80.37777778,80.37777778,60.46111111,60.46111111,58.43333333,58.43333333,84.76289056,84.40501333,118.9461667,118.2984,107.5212833,106.9327611,67.62578889,67.35507222
,1.020316667,1.009038889,7.331794444,8.554705556,8.48375,7.104811111,,,,,1475.976667,1482.050389,1480.534278,1475.426556,,,,,1478.497389,55.20166667,55.20166667,55.77444444,55.77444444,52.84722222,52.84722222,52.12277778,52.12277778,2,1.190827778,0.23,8.083911111,2157.194444,1980.916667,2137.677778,2131.922222,2330.3,2418.661111,2500.822222,2952.566667,34.29161111,10.48511111,8.770333333,20.6025,93.60555556,80.03888889,79.93888889,97.58888889,97.58888889,99.44444444,99.51111111,97.06666667,97.06666667,84.68099278,84.32929167,120.9246222,120.2647889,120.9976222,120.3435556,84.68530944,84.34427889
