,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,Class Attruibute
52,0.5286248727410672,-0.832024901708554,-1.321085999873729,-1.2948872936842448,-0.1299072283753069,-0.9635829214980748,0.5943407728536714,0.3835447270450355,0.07879304993954896,0.22775070555919988,-0.16304101335535284,0.22614759516030555,-0.0836495978500717,-0.12994186410167244,0.035649821764960454,0.3607638272427531,-0.4214913305120111,0.10728936572225165,0.0505312264688151,-0.03445620809186673,-0.2085799996920627,-0.10295103369286195,0.029797798610075563,-0.10378775615548097,0.017032268314529208,0.00816180184841823,-0.007851347131060433,1
53,0.6588787657540344,-0.8581535757343369,-1.5914549870278236,-1.7165298624102432,-0.20582042805881537,-1.1418412121447181,0.7206347315550131,0.5440651903679412,0.12220032469724675,0.2972692316111257,-0.14071928372613157,0.308883570561986,-0.055991868783859984,-0.15983483570364324,-0.004978550952839306,0.4104311285023294,-0.49741306515644995,0.0912788257028127,0.20625683296542696,-0.053488420757196516,-0.2130912320196189,-0.16218486757083486,0.022033072947578225,-0.015732973100042704,0.0023923604751016642,0.1338730578176606,-0.018590901318438238,1
54,-3.9366699372950573,2.284744676905744,1.728728509258784,1.5125922602576503,-0.6138709435696239,1.1247836720988769,0.7250635722656441,3.607383676595109,0.6661849550288167,0.9347807141815571,2.4006935187499785,1.6272701910895861,-0.18614589671961906,1.778571278135489,-0.3503755767857232,-0.38010237718736894,0.4347582096375855,1.0530406843195481,0.18407628298546044,-0.30215767000146815,-0.02452567069171297,-0.038045542810194975,-0.056256030504312736,-0.04747518081609073,-0.05943774425485951,0.009853332849638049,-0.0250221185986039,2
55,-2.875456937755631,1.4132051643393835,2.4949350398351022,0.788759651631977,-0.33577354101173223,0.7534568843964261,0.35402010461995986,2.990257203942847,1.6238045998673065,0.9572777359898461,1.3192860177664605,0.365848944048687,-0.2775648427427817,0.9508606385954044,-0.4860645647257953,-0.7101941337351223,0.5759212817223607,0.827884097112456,0.5793638621695827,-0.060067095507568107,-0.1249169267764794,-0.09432178432954054,-0.017202560102493027,0.0050375994338335735,-0.06924240033178494,0.019384382079043652,0.015583746411951023,2
56,-2.9911606898335013,2.2202311094573504,0.4911552607885133,2.3749086516077447,0.8662156586284601,2.560182639871681,0.06414956833786353,2.374971485155814,-1.5896253081243692,4.495700329898951,-1.4361825337927188,-0.8520354831724216,1.1849455174602859,-1.5777685249676778,1.2409654229209441,-0.22205679446127283,-0.054502059964293414,-0.8523893970894654,-0.3969481859752907,-0.48587178250327623,-0.02476023735743794,0.07524192751030724,-0.09569181012668417,-0.09608460623310762,-0.033583078797766036,-0.044041823056397915,-0.06520292342515081,2
57,-1.1028518744784819,-0.4423084657612323,6.7758953900510654,-0.7975245954480408,-2.4160407971844795,-1.1225690396655812,1.0178522424647891,5.0135829727690995,7.443119074297413,0.3654266570291029,0.2458353203953989,-2.836715941649716,-1.5285124691967658,-1.5509594290894615,0.8783129013395812,1.0785824433108642,0.01814931238942258,0.1448322235821431,0.3199811658980854,0.33890938847235147,0.1773094924643439,0.18794989291257655,-0.0029560696523477825,0.09032256674099033,0.034734366174506044,-0.040868308397798675,0.0011953274907805314,2
58,-1.7667937137768337,0.8957012392002982,1.3088748744519056,1.9246526378341324,-0.2720123323638646,0.5032137486692814,0.22860543327275812,-0.2072431901166741,-1.3082911614787367,0.8456390674861833,-1.1303458519790084,0.6735314777368054,-0.28789204204911795,-0.29586128607998907,0.1903967655169737,1.306606535348488,-1.3494008120432879,-0.7351195485451426,0.4928740478609568,0.14525696334631072,-0.2704808344984634,0.11924801468360942,0.039346945880590116,0.04529788060866131,-0.12414110776335924,-0.051180455964144375,-0.037360081433448204,2
59,-2.86973643544957,7.442360893366331,-1.2488737169833521,-1.8931237888439463,-0.9196248972666806,0.7111040902100143,1.473190609116076,4.4616111458031895,1.6049779388342773,-1.3500043789388183,-0.4062726004761704,0.10541902311374615,1.2671024069066115,1.1983228681053646,-1.0918602335501695,0.2752748013351046,-0.1435250233250367,-0.3794972169505504,-0.45468957939123195,-0.02993509987377802,-0.158455663006633,-0.16029267258574384,0.03513981059039835,-0.07071401246445969,0.09952011401761672,-0.011954691624067395,-0.07611526516903706,2
60,-2.921196929066315,12.841442573858322,-3.5177287002552453,-3.722575769012741,0.7760063683209993,0.22355587574642186,-1.1009388168699363,-1.0090163336002482,-2.2085632234387194,-3.7146148132349275,-2.2230342430390495,-0.3258241771083646,-1.2501948214022638,-1.0549782670982917,0.2248542980145277,1.2165129356552904,1.67294778477081,1.0030542983250208,0.4902299832201095,-0.2213441911225466,-0.01879969332493675,0.03745120640912068,-0.15686251717060787,-0.07569539511902239,-0.06154956697763162,-0.05445960315219976,-0.03204485421194968,2
61,2.4712397432909046,11.682507230161773,-1.1749244901739953,0.7854532394635054,4.552066530242343,-4.73766693249984,-3.2965093335501567,-3.753268127573322,4.982432463414404,3.77548258477123,-0.0868844283329042,4.064335514253889,-1.3060470377318096,-0.1745416543916255,0.0662894628213424,-0.24543445273963965,0.27733537602851976,-0.38210614037699714,-0.093162849228801,0.24555644069358515,0.12298592951368845,0.005138736300714691,-0.018436452631730108,0.010940283403259424,0.009794999153363087,0.0029112962944695554,-0.01428726376197641,2
62,-1.91535954751132,14.229013976219404,-4.6413484209473195,-2.284300682264883,-1.3401114934867089,1.2092783901160906,3.314354938858608,-3.970719840918799,-0.3614414935596799,0.8209770380207092,3.7835110461564034,-4.011390652918604,-1.1924002555405642,-0.03561926874918312,0.2613871807093179,-1.0477198737263977,-1.6483921907908037,0.04899779554243144,0.11564805225147452,-0.1207325353989411,0.00949427547400148,0.016045125880471765,0.02745644073521289,0.03037699888275993,0.011285486681050647,0.005807765179746947,0.011580166732265302,2
63,-2.108956331337845,10.078932888385342,-2.1534775069256042,-2.731477789335921,0.16503133930856903,1.0420363890087736,0.19233190139562228,3.410951792799608,0.8884769674641667,-1.7039619032134405,-2.3279806670833136,-0.11665637532771624,1.6472176504104563,0.4238527226914182,-1.146014337759541,0.37097386035590224,0.304247398456123,-1.282310923759827,-0.393997014241807,0.1067271737233655,0.101137105144845,-0.035454478563962555,0.24720403806541488,-0.06376539648631512,-0.01770143461888053,0.06911853030988405,0.1041301298096596,2
64,11.485525162437689,3.5721973955408033,-3.7504774908342142,11.51999565979336,-3.0323121771966433,-1.1498465745315467,0.6383951172272333,0.8557432411408668,1.7017306000577737,-1.7833172916227256,-1.6980399546184872,0.696862659426682,2.926765042850264,-1.8686368011398302,-0.8814029578865914,-1.136764186391612,-1.3244894211728855,1.1068259201673367,0.09360935604510551,-0.29735450792589496,0.11731014550985941,0.06798754371145854,-0.08341399041538583,0.02255488340959137,-0.015027532358207274,-0.018250062377075375,0.0062587691740640435,2
65,15.402359958038426,3.5307194211643873,-1.320189421928416,10.377640547883278,-3.7191521938100607,-1.3138231304005605,0.14682265139410064,0.01639377071646875,-1.57912092206427,1.9609374710391765,1.339776010181616,-1.9428016311534748,-0.3734711685071881,1.6992109232442418,0.5048671182663267,1.93261126553306,1.6885234456487241,-0.4116964652970944,0.027672571272464697,0.14833756731145148,-0.18139199783171037,-0.09184529394140122,0.06909833629373091,-0.029981743294090375,0.004859594415196546,0.018056212595154865,0.006971997244691577,2
66,8.712902869285086,5.668882610570969,10.80378793794463,-4.41413405421494,-5.3610123982929565,-1.801576449863138,0.9184829020901842,2.4064077272148268,-3.0118988718476682,-2.890771943676413,1.4443996493708497,2.721808838866658,-1.1186535189373707,-0.9327079457832825,1.6637804572724753,-1.6023659037143851,-0.009433761104139043,-0.7335612323107641,-0.1307405327436478,0.12979687213078708,-0.20210084866476685,0.06485817242121512,0.0011097043890930496,0.04810866855855787,0.014812440865370603,-0.0017160360038538534,-0.009451229141741754,2
67,5.279591939262832,1.808800358765882,12.406306409783816,-10.17786436321267,-4.692136621308775,-1.6851386083606275,0.7278336101537559,-3.529464774116473,-0.8455483552129935,3.5645843375421347,-1.6666807717866414,-0.8712648242063545,2.49033620717329,0.5485529289445716,-1.6327791506772678,0.6534137892396881,-0.031051818652820664,0.684137002142354,-0.01943682594841341,-0.26853607059558954,0.22212327077375016,-0.025664185046024104,-0.05422049325406871,-0.040360980398476465,-0.007427882036911828,-0.008630332242091325,0.008778183411177476,2
68,-1.4518041444702057,-0.0549511199581399,2.9195477359055846,2.3031653612604397,0.2701290862489486,0.3392774021239704,-0.700319314998258,-0.8205749028664864,0.25263962835607134,-0.8072091678909874,-0.22702403425097845,-0.24711687415710726,-0.5035100615315999,0.0964050876192197,-0.023676179225411636,0.025284294809457805,-0.010077551794591239,-0.12982611182720383,0.07119074646626634,-0.22214889183119632,0.03892940570033472,-0.015438046013220252,-0.029551163127262834,0.03402003998992741,0.03212898888126003,0.11449281717608475,0.0064995465406051285,2
69,-1.5485978945969414,0.1011840312633256,2.747035196269956,2.434025811144882,0.371042819839581,0.48974744319346025,-0.6774022125048027,-0.7487061848375829,0.02842620106805436,-0.6838221209562296,-0.21313305124063567,-0.16589241657839474,-0.4375268885300308,0.2765532992112743,-0.16016061986248617,-0.22849522890281201,0.06752679628307617,-0.06897623022143652,0.15844519371617535,-0.21434075424099996,0.07201683606075393,-0.08870952686296249,-0.04129269213689445,-0.012661545235167162,0.03629801484977672,0.09897087151350917,-0.02023681818985124,2
70,-1.564213944485889,0.1621283159909071,2.6871179059167645,2.443324455216204,0.39980651490576113,0.5720862223963508,-0.6844982336534354,-0.7795071461301321,-0.1096482022211543,-0.6286790548557732,-0.241673350892405,-0.11056064948197071,-0.3552014272658651,0.28101264642992124,-0.1975052799561407,-0.17986861865721776,-0.013287667258735189,-0.09425701951517122,0.25247864982080964,-0.13729313900062012,0.037554022002504045,-0.02121417452164548,-0.01441381421005208,0.026949415398739664,0.038051242220526964,0.06316347715517463,-0.012846379435913208,2
71,-2.896757872792809,1.6239556912486905,2.6585574061457034,2.4913885384890735,0.6595306806631709,1.8874696929122947,-0.43153322307459213,1.8883154005345133,0.1312134312186094,1.8662302823874697,-0.1457392590568198,-0.5291915446524036,0.3358828169037633,0.05804200568736937,-0.04931512291810487,-1.2825879444671122,0.6489498721479868,-0.0017130508016402262,0.5217855375943478,-0.2144978081932906,-0.1569131963128156,-0.04599322961462052,-0.027024508003083418,0.009813879619279736,-0.034981664049451376,0.008641144033624863,0.03793022247636344,2
72,-3.816394054765665,2.601284981511331,1.3109597845097136,3.15752003226521,0.8783706483701814,2.69233059334782,-0.14366314711430064,1.695801418971947,-1.66865183611436,3.2956813569837884,-0.4825384307711854,0.1632634686280226,0.5357439520145033,-0.25121184371676103,0.46544462374346407,-0.7046243053784768,0.09991426203861757,-0.0998778959509691,-0.8296160963257937,-0.419118313859166,-0.04607559897493052,-0.10415978166395036,0.018576917344281428,-0.04103075159675859,-0.018759986488885157,-0.0018124487666241716,0.022347627182110388,2
73,-3.438760546022109,2.526098486419893,1.96872380560369,3.7085635672337736,-0.5976678418675944,1.7017118997154093,0.39888549541595475,1.14910149497135,-2.4501215075946687,0.5255561406374254,-0.08873961459853032,1.9547022459274732,-0.04117843954068952,1.4048554702597857,-0.47061483936136844,1.0862140711827328,-1.681133564191202,-0.5448918163892612,1.777410398509112,0.26818157932571723,0.3089023099731264,0.14832195294071251,-0.038793593630467305,0.12505245861328068,0.020415898790927686,-0.04599237971075406,0.013299405103356667,2
74,-4.008863785058354,4.2034152010395305,1.4385811414490945,1.806828592468834,0.6563716272740857,3.215084615220829,-0.12174991471765405,1.6113635105637372,-3.510458364244952,1.8826137262833988,-1.1092891434834078,0.3781782870164361,-0.15179944483313568,-1.4465564846214611,0.8318689219031875,0.7567524067895981,0.05515938723150705,1.4238413917723096,-0.24205027133037493,0.9665651522447076,0.121749548841393,-0.04299295727835311,-0.05739497534106059,0.14188563695800677,0.0922420239496934,0.0779307980979141,0.024637743098893453,2
75,0.24531502975093672,-0.9192067821896198,-1.9670998840427698,-1.2468891283794836,-0.12345168252960662,-0.864023284847192,0.8429758307161217,0.37825089960198033,-0.2043949291939194,0.3280003976896976,0.023577271699439586,0.1766855991542018,0.08940974057616943,-0.04150198525513148,0.04824803229088957,-0.07139200336864296,0.043090287671357634,0.03378002757741055,0.04908113881124607,-0.024409872015405298,0.07016422736917,-0.05438045579082373,-0.01720935842887669,0.05964744529913862,2.7337689550184593e-05,0.0433889255626227,-0.013870467406614484,3
76,0.11573678458741768,-0.8548596899745504,-1.5639478886286782,-0.9523733977666017,-0.07557412604068103,-0.767580021186496,0.7278309024844101,0.3147464950797866,-0.13280069795405197,0.2289474105181445,0.01949413735690244,0.135543414594873,0.02227792955135376,0.0007485280267590253,0.030800777335815644,-0.10184733344802083,0.059654942578660365,0.04964323780053599,0.03356240068950797,-0.006691286982175387,0.049895397222863055,-0.02102309812756055,-0.006351024137020268,0.042826738578279414,0.0015044756202954404,0.0010388392605176495,0.0005293759963223616,3
77,0.15765590567956198,-0.7250191132765881,-1.3228085361582809,-0.6123758720119319,-0.06035119983531174,-0.49855653608558587,0.7802797425829733,0.1552861419650969,-0.23369222615904006,0.16234880101108773,-0.0033192248659274625,0.06894011679249401,0.16578859257425188,0.052943145220057684,-0.048744385094941736,-0.15521032409061192,-0.035522363795078726,0.0005598987304836282,-0.10684479182969667,0.2203281937553816,0.006441578575483748,-0.02177289949830905,0.015815947080653408,0.03686628897483584,-0.024490587964170335,-0.03116605900144178,0.016849491777149096,3
78,0.1469864512933814,-0.7109346194482365,-1.3259464684579987,-0.6198807309064125,-0.07020306527017108,-0.47737744571868435,0.8169076012471849,0.10253485828231232,-0.2344200177891531,0.19521767435015605,0.0096772331225706,0.05057979850693884,0.21303784282564067,0.049285264461966086,-0.08649222243245955,-0.15022697312727556,-0.01475544980273649,0.01679447141639328,-0.14302110203114013,0.24475594951444762,0.048188581481191484,-0.0382700201898661,0.008078753323803351,0.05497896001368324,-0.022600234734113794,0.012630584710407346,-0.01604663428074006,3
79,0.2154104929725597,-0.7273755864722343,-1.2524207027266387,-0.6661558609871163,-0.09952281235125142,-0.522389426419366,0.813283788144229,0.20621598382043616,-0.10911131612342564,0.1311136620138422,0.03315956809060796,0.04616171751774192,0.15160825111805093,0.07907207426607474,-0.08787026453723838,-0.18071072973308,-0.031477586775886905,0.036480013170484424,-0.12366313660360984,0.2592400688324483,0.008037387645922624,-0.034852661550630756,0.025631372346447575,0.060089659838428164,-0.025129288908280412,-0.0073135463969185065,0.013215281390797603,3
80,0.16018594190402727,-0.7237528068281566,-1.3225898897660922,-0.6287825040372859,-0.06557680661050383,-0.48663689254197856,0.8002571327746388,0.14501788112708677,-0.22998149450285107,0.1786896343535945,-0.0041486418219731855,0.05901139978342717,0.18647047842633124,0.059727411224797036,-0.07596826605521412,-0.1375290993884475,-0.047219935996178325,0.025248724856052812,-0.10932468619354849,0.23768995781524746,0.01817561432616162,-0.029800246387479436,0.01988037619297219,0.0011631382095104422,-0.038094794692154016,-0.05818266993200114,-0.0024918334640243616,3
81,0.16315161378048335,-0.7107225172317202,-1.310561063075754,-0.6280918637182522,-0.056425676634249085,-0.4803872715327892,0.8156575139268089,0.12855035816530003,-0.22018445809088916,0.1744464037784941,0.011891749556250277,0.051653387119554084,0.19784617865538934,0.055153023325554024,-0.08248123790498016,-0.17023748496661975,-0.033990379044086146,0.015415643264037462,-0.14898120973005644,0.24861615481981206,0.03653682117139232,-0.04975629812814719,0.008776161222441473,0.05654841035297956,-0.034942101850972865,0.0028986876099069488,-0.0019805797579728855,3
82,0.16672225082364225,-0.7084876700120012,-1.3283585841997205,-0.6484271988769377,-0.043361687548219195,-0.4898954935148342,0.7771105493271508,0.14950482368370094,-0.2309641980088905,0.1861525763617632,-0.0036886207771613297,0.08160772685076667,0.1644486523904707,0.05114832372145765,-0.06359380656819005,-0.16726884996218566,-0.04602713241250183,0.023904120233682078,-0.1453910168839622,0.22997885070475396,-0.029980242718861825,-0.027194023562946736,0.03288404657616115,0.03206936886279327,-0.030707796338566257,-0.034516041371049855,0.02610418555465574,3
83,-0.00458810683697042,-0.652967759788837,-0.8684734463401497,-0.2891928046829185,-0.02269207993490293,-0.38833957822719395,0.6531470919903357,0.040139434467253904,-0.17039242880121225,0.05656397319621464,-0.011807444064287607,0.013446277774139837,0.11581564795828317,0.07101394434103955,-0.06598551103837316,-0.163009588719043,-0.0187263147305913,-0.0002837156796272043,-0.1273180966179539,0.20590550851065753,0.033165705467870364,-0.027540906884044553,0.01021832694450326,0.040452773692698916,-0.023807034002594863,-0.01664314485320768,0.007321240402293761,3
84,-0.12461772329744503,-0.5931521462848847,-0.5165288510799985,-0.05357299824370661,0.005552526993719549,-0.2694269454764288,0.5641901457016885,-0.06245219700711557,-0.11839084456375583,-0.01519341650490987,-0.017822178136855233,-0.03766150741891738,0.09374004670315442,0.09298823501475653,-0.1034915458638318,-0.16729571615700625,-0.026199042277227517,0.021628445076128874,-0.16643712589408727,0.2230777310811115,0.04560586453798263,-0.047087658057770744,0.007347159688874464,0.007519918161962934,-0.04201836022723724,-0.041265663497275326,-0.0071562810352673875,3
85,-0.41546254968690627,-0.4452693389098005,0.3501661240389297,0.5892293169328437,0.06937183709814475,-0.0431937402557267,0.3414902068758957,-0.27208562245189305,-0.029018303006557746,-0.2427513046560202,-0.04389571243333385,-0.14022788543952808,0.01911034291623372,0.13044147130741482,-0.13560473081405255,-0.177126319637861,-0.03633385714496614,-0.020151527334815827,-0.16777247351636282,0.2299645446459649,0.08630956281723882,-0.047769711135185036,-0.011066354825278244,0.025154768431283062,-0.0410582492456344,-0.010531417607456288,-0.012722168207693202,3
86,-0.5723012838892687,-0.3077500405702859,0.9375844817382549,1.0294429536793774,0.11793937687197653,0.15538173736919206,0.16862707272358632,-0.43094460970144843,0.022324624700475467,-0.3633480314612716,-0.07903113234424598,-0.19422879305066426,-0.027402329494380286,0.16812861314810054,-0.1872768688244058,-0.18839551209233638,-0.07414118311296812,-0.004733042260766823,-0.22086940966460258,0.2677197344848802,0.060993211192036066,-0.034138010950171375,0.019282285708188615,0.016542478530476697,-0.009916106301511405,-0.017096667709338494,-0.0070888187202668975,3
87,-0.612098704289611,-0.28825726574876137,0.9620438862941424,1.0032860816411646,0.13777688554596618,0.13138911407182338,0.15395492914960088,-0.4476569958292861,0.01610826331804297,-0.34078222629908783,-0.0842720096116571,-0.1706224766416522,-0.03322679757326349,0.1467699729770498,-0.1925197542435311,-0.1749891418826332,-0.06831603921526393,-0.0014693338950388232,-0.2193054938061128,0.2370758685340763,0.012377797357424971,-0.04276354920050602,0.02529402704722048,-0.0031319264469123363,0.004081278232995967,0.011626036058148654,0.0006895754317432731,3
88,-0.6282358023821583,-0.2970330788018769,0.9662765561876883,0.9962826831004142,0.127122871350989,0.14353753575694622,0.14784330350643451,-0.4508350854149416,0.015432320769403703,-0.3480404420617687,-0.07918999792310091,-0.16922334029572292,-0.03613741567556366,0.14211768275090556,-0.1807850679318976,-0.1784407507958337,-0.06365069576452892,-0.015377617970887762,-0.21326915900056578,0.23742665157385398,0.0029501807289742873,-0.04165093755105817,0.023564278892284393,0.008813333555975371,-0.0319578234996525,0.0001987816048251119,0.010445959839140786,3
89,-0.6090881967942112,-0.2945058317616286,0.9311094685372827,0.9949351855605207,0.13953958178666295,0.15143161352269552,0.15213374100106697,-0.45178977996028474,-0.006093353656337215,-0.3282254873364354,-0.09268978880862705,-0.17007502506102923,-0.024893797627509297,0.15237471992165097,-0.19451783045172683,-0.16275357118005981,-0.08556809475996419,0.003797433809149281,-0.21501766444768244,0.24389257791336066,0.02044646590961714,-0.051054348865227694,0.015878455555839274,-0.029002568203015264,-0.02317373830841019,-0.02519620917059954,-0.008507340540768535,3
90,-0.6364081424618567,-0.29874438792792274,0.9631903343949509,0.9937218293569484,0.15994668469091142,0.12550349060061225,0.16099262119705945,-0.4456027930877898,0.0019504784525355343,-0.3473152769666056,-0.07942065052715845,-0.16740229645213944,-0.036905741636936024,0.14223343918777986,-0.17391218065789177,-0.17562271012556838,-0.06899827260728986,-0.025233028733799456,-0.20910564603116827,0.2377480098082838,-0.003621662018992501,-0.04979168264546148,0.0030609613167931907,-0.010900748776532609,-0.052747887867374346,-0.011223414396369575,0.011256548735298593,3
91,-0.5811949065479928,-0.3001404677984608,0.962056891316936,1.0313912866008443,0.15136736941750695,0.1386893583867397,0.18412430592648352,-0.421476307607163,0.01285321476830541,-0.38321544520188894,-0.0724169098831841,-0.18752312291053344,-0.032251500956885996,0.16133545732256088,-0.17158340420646195,-0.20964534970352472,-0.08095971365228485,-0.03702731099171196,-0.22279351224105343,0.272654837615956,0.03328554734494227,-0.038987949945883574,0.008317309225102836,0.03702468234266046,-0.040807264182954904,-0.0006065512526693128,0.016347336196533908,3
92,-0.8200850657853429,-0.10322915224149623,1.7573721461899525,1.5794504261176865,0.22306871861983069,0.4073274368589531,-0.03653404765872164,-0.6622839421402558,0.0756182762794235,-0.5175378924925798,-0.11548491112221373,-0.24926586348307783,-0.07617578987460923,0.20004611214337975,-0.2606200898737897,-0.21147150704767312,-0.13280147461289368,-0.014367377140166034,-0.2931015786731948,0.324659175911955,0.004464317633173833,-0.04149535620145643,0.042272728638685135,0.04598693533883441,-0.03423022589894538,0.01495183961425758,0.011089397781358016,3
93,0.26985682831385066,-0.9988400090141288,-1.978356617918428,-1.044836483830365,-0.27954041675557306,-0.9010876713319641,0.9470403775532014,0.38380216918336846,-0.2159601715540558,0.1950852452028614,0.07438190533570414,0.08365380997787102,0.15602445037431817,-0.05440270642746799,0.16701214044892804,-0.05993248694907717,0.18671609304091807,-0.13765838379592168,0.14754534033246472,-0.03859592605780843,0.12348160965214802,-0.03174122766495211,-0.06738390812758224,0.04232080306600185,0.010373681137689349,0.07157524601336442,-0.006500402708287845,3
94,0.11053939206199434,-0.9476777090229269,-1.615252259125538,-0.6828225027387045,-0.2473443351707461,-0.7592020850493484,0.8767456702749727,0.28083091821254486,-0.209988885279445,0.08555014472220066,0.06510497744195198,0.00407390839451183,0.15301829579247395,-0.01435952133645492,0.14012028268745522,-0.09146287823363058,0.21169919145814076,-0.1380044706919642,0.1265277381227791,-0.009614662021151866,0.1389950797032199,-0.005085482818728547,-0.06700606180663181,-0.05514349927395093,0.03159804389308885,0.0065200233620972365,-0.010623593717732305,3
95,0.06371385595360252,-0.883815148691907,-1.261142864743756,-0.3536371684667368,-0.2625196488368627,-0.5827367853842476,0.8915168171492902,0.17735256608929992,-0.18059306122989013,-0.0465316648393653,0.0719191221518391,-0.09931305113315204,0.21468286007678597,0.03159258170580542,0.08439662835898849,-0.12282433735795069,0.1780085443470896,-0.17061551011346937,0.07723133775284544,0.12696860288131254,0.1763772668328363,0.003403904691805625,-0.06860205478760835,-0.0691000783576952,0.0226173023007431,-0.01889803496085025,-0.017302799738613175,3
96,0.06247794254149416,-0.8633381299899476,-1.2471042690071448,-0.4014139262524874,-0.26313452106540103,-0.5842891381051188,0.8539631298018185,0.17645477030602072,-0.1537478913286751,-0.025357982034438512,0.06997831885135201,-0.07530950129796593,0.19019804034275872,0.022127528191488912,0.06948740237634735,-0.13728130477415543,0.17642625195428407,-0.1389438750306517,0.045017504488085495,0.10702028772076888,0.13417381203772027,0.0012372070415924156,-0.04141644931464087,-0.053021860733884936,0.04820137864352874,0.01665861930625549,-0.004035071053448155,3
97,0.06281946486461651,-0.8929770066191696,-1.2392075362302324,-0.3807971589131897,-0.27215976050537294,-0.6070923975898164,0.86535762036653,0.2040861926351224,-0.1302630645457366,-0.06525962560996831,0.08115264490506273,-0.09942093008327739,0.1799496109463866,0.028849213058640282,0.08725480290491369,-0.14416410106530034,0.19063149351772968,-0.15445095985263282,0.06933947025527536,0.0906970034785702,0.17994982358926817,-0.01152994946443,-0.06630749002903531,-0.059803350757409814,0.04782692529501765,0.014706061779383184,-0.012557363543060562,3
98,0.04489481724770317,-0.8617219743023106,-1.2233821689698463,-0.4088996230698779,-0.2373136110398395,-0.5945382427279468,0.8780929445577454,0.1738508081033788,-0.15705415121507713,-0.035760759384451286,0.07637000236101577,-0.08156044624010778,0.2019353878173287,0.019518771679114446,0.06403183557705154,-0.13816527814904644,0.16639496236771603,-0.1524159800298082,0.05200205396112335,0.10480474280176161,0.15312837458408707,-0.037919837933787295,-0.06741772927711949,-0.05986237028668928,0.016425511762082942,0.02528820850149297,-0.013083835343070492,3
99,0.045416409037108973,-0.8864404017184964,-1.2260063895893494,-0.38494500874836635,-0.2713316737936436,-0.5930982074453868,0.8752677730796774,0.18415218275949205,-0.13096906908109898,-0.06560426553264065,0.08989185581405605,-0.10270588671344466,0.1914794114235893,0.0183457611739958,0.08291029520335243,-0.1592843409460162,0.19807502753466105,-0.1597732165045555,0.0462839653813807,0.10106068941055876,0.16831869546756287,-0.01131108462256247,-0.05728493008085279,-0.04082044194901989,0.04060621831011501,0.0304940196006721,-0.0028122997450659667,3
100,0.055745638656324696,-0.8608741417802952,-1.2257135391595715,-0.40518058281626507,-0.2534701286141061,-0.579005072037738,0.858433889453188,0.18472049351509517,-0.15841498929197967,-0.050400213914279304,0.07218737795666508,-0.0757786708794758,0.19011373476802654,0.016524605704540674,0.07432788736159562,-0.1565807929172562,0.15782017585096286,-0.15678976695373603,0.04609392608886283,0.09974564044140992,0.13275387721337015,-0.025576852589985665,-0.04317654904110404,-0.04446666053636379,0.026451791824249685,0.025522695738981208,0.007640071716877173,3
101,-0.0947893291727053,-0.7803416017258556,-0.9282717027933747,-0.027394003029767154,-0.1899778212944392,-0.4246833896399907,0.7379304896948978,0.024236767228443597,-0.26812871233137237,-0.11089880168978476,0.015844757870244516,-0.11036078397415756,0.19637096292487788,0.02185566971746431,0.08688016334413545,-0.13787350924871192,0.14044886503415582,-0.2002388729284815,0.03419645724639704,0.07836156553471348,0.16074782364453166,-0.02556469522720038,-0.05971389700108909,-0.09052704448199589,0.03464618528080054,0.004914175823179591,-0.005465650459338166,3
102,-0.2278423602845147,-0.6952654509309159,-0.5271829966328547,0.29622340768772354,-0.1550360615580517,-0.2981383930596296,0.6176770683669244,-0.1002108602676503,-0.24410434951779206,-0.1881120368685695,-0.003692679742934947,-0.1452715245662343,0.16300035344544575,0.043420715942023264,0.07205617305358772,-0.13132535773981707,0.14441524762825828,-0.21321231703276725,0.017570895299927117,0.10399604072376356,0.15334922621704067,0.005093126733523386,-0.055881196805563645,-0.06702526263996458,0.036226163407609084,0.0022493871423394773,-0.003922640770283656,3
103,-0.5283782403556754,-0.5499341248737772,0.3314321681684863,0.9258677573886883,-0.07012179676837059,-0.07686256433350032,0.3528194081005228,-0.3112239671452891,-0.14870725428202675,-0.3896584377271429,-0.037020987974013736,-0.23336890720704123,0.05425425817605685,0.07974011203524263,0.05036765009405953,-0.1443168179506588,0.151433066043249,-0.21674074018902745,-0.017646781966178002,0.08029839956388056,0.15629498370063344,0.014486020017486558,-0.05104087732932574,-0.08450489031737135,0.039656651194602405,-0.00773050350658472,-0.000361713042506443,3
104,-0.8570793656283499,-0.34457056580958556,0.9634655762011695,1.0210270545946902,0.040813285223755234,0.1193368412287401,0.18946576956266029,-0.6047646682040343,-0.018419553304029005,-0.2892149665309361,-0.04036510102792638,-0.19694459413400414,0.04004538198788022,0.057926097893836556,-0.15208971257254167,-0.07001382290335019,0.10949217355737244,-0.07652120437804771,-0.142068351250192,0.20364201046179373,-0.031764416201268214,0.038477835779221016,0.013921489268584058,-0.05956131561981655,-0.022036928292903546,0.0006904925317918559,-0.006680424239559941,3
