,Profile factor,Symmetry,Crossflow,Flow Velocity1,Flow Velocity2,Flow Velocity4,Speed of Sound1,Speed of Sound2,Speed of Sound3,Speed of Sound4,Signal Strength1,Signal Strength3,Signal Strength5,Signal Strength7,Signal Quality1,Signal Quality2,Signal Quality3,Signal Quality4,Signal Quality5,Signal Quality6,Signal Quality7,Signal Quality8,Gain1,Gain3,Gain5,Gain7,Transit time7,Class Attruibute
72,1.10361334156887,1.01493861854755,1.01722606120434,2.74361111111111,2.97472222222222,2.65305555555556,1232.49722222222,1490.08055555556,1486.30833333333,1486.33888888889,67.1111111111111,65.1388888888889,61.0,61.0,1740.02777777778,1425.30555555556,3178.05555555556,3199.88888888889,3375.41666666667,3515.22222222222,3645.63888888889,3392.19444444444,518.65,10.8277777777778,17.0,18.2,86.0013888888889,2
73,1.11899911194693,1.02032074907859,1.00325942021828,2.69166666666667,2.99888888888889,2.62583333333333,1098.975,1503.75833333333,1486.68611111111,1486.7,67.0277777777778,68.0,61.0,61.0,621.166666666667,4959.97222222222,3661.83333333333,3640.83333333333,3409.88888888889,3507.0,3601.94444444444,3426.16666666667,172.555555555556,12.5583333333333,17.0,18.2,85.98,2
74,1.11001964636542,1.0186971360736,0.981838488806876,2.68666666666667,3.03416666666667,2.68611111111111,1247.65555555556,1547.65277777778,1486.9,1486.91666666667,66.1111111111111,66.1944444444444,61.0277777777778,61.0,735.722222222222,2168.83333333333,2915.83333333333,2823.47222222222,3362.77777777778,3444.97222222222,3625.27777777778,3393.30555555556,470.033333333333,192.058333333333,16.8527777777778,18.2,85.9688888888889,2
75,1.10385383027385,1.0051433609823,1.00985261986399,16.3413888888889,17.8580555555556,16.0866666666667,1486.50833333333,1486.45555555556,1486.53055555555,1486.58333333333,61.9444444444444,63.0,61.0,61.0,3491.41666666667,2915.80555555556,3248.52777777778,3209.83333333333,3005.38888888889,3298.94444444444,3544.30555555556,2504.11111111111,15.6805555555556,10.1,17.1,17.8,86.4316666666667,3
76,1.10577472314864,1.00028879981797,1.0096276432057,15.1536111111111,16.5961111111111,14.9969444444444,1486.05277777778,1486.00555555556,1486.06666666667,1486.11111111111,62.0,63.0,61.0,61.0,3556.83333333333,2988.58333333333,3273.75,3246.05555555556,3048.69444444444,3299.16666666667,3563.5,2559.38888888889,15.7,10.1,17.1,17.7166666666667,86.4252777777778,3
77,1.10199091861684,1.00414854848378,1.00883149582268,14.0119444444444,15.3027777777778,13.8227777777778,1485.62777777778,1485.58888888889,1485.66944444444,1485.7,62.0,63.0,61.0,61.0,3436.72222222222,2940.44444444444,3294.63888888889,3298.19444444444,3099.02777777778,3303.19444444444,3449.36111111111,2515.44444444444,15.2,10.1,17.1,17.3,86.4075,3
78,1.10188106553776,1.00302571860817,1.0085296390646,13.9947222222222,15.2877777777778,13.8263888888889,1485.425,1485.375,1485.46388888889,1485.49444444444,62.0,63.0,61.0,61.0,3434.33333333333,2905.97222222222,3298.36111111111,3264.69444444444,3105.94444444444,3329.61111111111,3413.19444444444,2516.27777777778,15.2,10.1,17.1,17.3,86.4191666666667,3
79,1.10394200814762,1.00243278944017,1.00731616701437,13.9811111111111,15.3202777777778,13.8388888888889,1485.24444444444,1485.22777777778,1485.32777777778,1485.35277777778,62.0,63.0,61.0,61.0,3549.36111111111,3024.16666666667,3287.86111111111,3291.02777777778,3086.41666666667,3291.77777777778,3418.13888888889,2505.83333333333,15.5111111111111,10.1,17.1,17.3,86.4275,3
80,1.10691174997496,1.00446956123966,1.0088919876601,13.9625,15.3155555555556,13.7680555555556,1485.53611111111,1485.52222222222,1485.59722222222,1485.625,62.0,63.0,61.0,61.0,3431.77777777778,2950.75,3294.83333333333,3276.72222222222,3088.75,3317.97222222222,3447.91666666667,2497.63888888889,15.3,10.1,17.1,17.3,86.4113888888889,3
81,1.10335307298335,1.00442317591657,1.01078703260974,13.995,15.2733333333333,13.7738888888889,1485.81111111111,1485.77222222222,1485.85833333333,1485.86944444445,62.0,63.0,61.0,61.0,3452.52777777778,2919.83333333333,3295.25,3273.83333333333,3096.22222222222,3312.63888888889,3413.63888888889,2512.33333333333,15.3,10.1,17.1,17.3,86.3972222222223,3
82,1.10426412378553,1.00374061277519,1.00861575452256,13.985,15.3083333333333,13.805,1485.65555555556,1485.625,1485.68888888889,1485.74166666667,62.0,63.0,61.0,61.0,3440.94444444444,2917.88888888889,3267.91666666667,3287.86111111111,3085.30555555556,3294.91666666667,3445.19444444444,2507.58333333333,15.3,10.1,17.1,17.3,86.4041666666667,3
83,1.10356571829073,1.00380763613603,1.0094885394763,12.7708333333333,13.9583333333333,12.5941666666667,1485.475,1485.47222222222,1485.52777777778,1485.58333333333,62.0,63.0,61.0,61.0,3493.38888888889,3004.77777777778,3336.25,3325.55555555556,3141.86111111111,3328.55555555556,3451.94444444444,2601.88888888889,15.3,10.1,17.1,17.3,86.3755555555556,3
84,1.10527823191761,1.00833314359873,1.00977454744301,11.7488888888889,12.855,11.5280555555556,1485.53333333333,1485.52777777778,1485.59722222222,1485.61666666667,62.0,63.0,61.0,61.0,3533.63888888889,3049.5,3361.41666666667,3330.88888888889,3163.69444444444,3354.52777777778,3450.72222222222,2646.30555555556,15.3,10.1,17.1,17.3,86.3372222222222,3
85,1.10329305497398,1.0090709102337,1.01237676887636,9.39138888888889,10.2305555555556,9.18305555555555,1485.78333333333,1485.79444444444,1485.89166666667,1485.88055555556,62.0,63.0,61.0,61.0,3597.77777777778,3211.36111111111,3447.13888888889,3405.52777777778,3254.69444444444,3395.72222222222,3442.91666666667,2804.02777777778,15.3,10.1,17.1,17.3,86.2461111111111,3
86,1.10188318375754,1.00466560258187,1.00628434005652,7.59555555555556,8.31527777777778,7.50888888888889,1485.55277777778,1485.57222222222,1485.65833333333,1485.65277777778,62.0,63.0,61.0,61.0,3620.05555555556,3294.25,3476.69444444444,3450.91666666667,3294.94444444444,3408.94444444444,3430.36111111111,2890.58333333333,15.3,10.1,17.1,17.3,86.2033333333333,3
87,1.09900935506993,1.00029775458017,1.00796469512624,7.58944444444444,8.27472222222222,7.52416666666667,1485.76111111111,1485.775,1485.85833333333,1485.85833333333,62.0,63.0,61.0,61.0,3614.91666666667,3291.19444444444,3447.13888888889,3450.11111111111,3282.52777777778,3424.5,3441.58333333333,2908.61111111111,15.3,10.1,17.1,17.3,86.1908333333334,3
88,1.10546125461255,1.00890766657865,1.00961521528573,7.60083333333333,8.31888888888889,7.45472222222222,1485.77777777778,1485.8,1485.87777777778,1485.86944444445,62.0,63.0,61.0,61.0,3615.72222222222,3295.41666666667,3443.13888888889,3452.41666666667,3297.25,3422.11111111111,3445.86111111111,2909.63888888889,15.3,10.1,17.1,17.3,86.1891666666667,3
89,1.10113268608414,1.00699042768069,1.00882513228908,7.61583333333333,8.31,7.49083333333333,1485.68611111111,1485.70555555556,1485.79166666667,1485.78333333333,62.0,63.0,61.0,61.0,3588.41666666667,3283.05555555556,3451.33333333333,3438.44444444444,3275.41666666667,3426.11111111111,3450.41666666667,2893.11111111111,15.3,10.1,17.1,17.3,86.1955555555556,3
90,1.1019296922426,1.00806650029876,1.0157892879825,7.64416666666667,8.28944444444444,7.45611111111111,1485.76944444445,1485.80277777778,1485.86388888889,1485.87222222222,62.0,63.0,61.0,61.0,3607.52777777778,3292.77777777778,3442.91666666667,3452.69444444444,3292.86111111111,3423.05555555556,3454.36111111111,2905.69444444444,15.3,10.1,17.1,17.3,86.1897222222222,3
91,1.10307474070117,1.00507605297362,1.01420354294587,7.615,8.28027777777778,7.46305555555555,1485.88611111111,1485.9,1485.98333333333,1485.98055555556,62.0,63.0,61.0,61.0,3622.02777777778,3298.16666666667,3466.94444444444,3468.44444444444,3303.83333333333,3396.91666666667,3425.69444444444,2897.86111111111,15.3,10.1,17.1,17.3,86.1825,3
92,1.11012981485422,1.00383974132269,1.00983074896118,5.25861111111111,5.77972222222222,5.18361111111111,1485.62777777778,1485.65833333333,1485.74722222222,1485.72777777778,62.0,63.0,61.0,61.0,3640.75,3410.97222222222,3492.88888888889,3501.91666666667,3359.19444444444,3426.22222222222,3397.08333333333,3022.80555555556,15.3,10.1,17.1,17.3,86.1211111111111,3
93,1.10044039380388,1.00989253260224,1.01169276367752,16.5205555555556,17.9619444444444,16.1522222222222,1484.18611111111,1484.13333333333,1484.23888888889,1484.28888888889,61.9166666666667,63.0,61.0,61.0,3508.83333333333,2945.0,3345.91666666667,3338.08333333333,3104.61111111111,3370.05555555556,3532.38888888889,2506.69444444444,15.8388888888889,10.5,17.4,17.9527777777778,86.5686111111111,3
94,1.10169709436874,1.00490586864537,1.01128424160932,15.2519444444444,16.6116666666667,14.9958333333333,1484.66388888889,1484.65833333333,1484.73888888889,1484.79166666667,62.0,63.0,61.0,61.0,3523.97222222222,2962.25,3401.75,3384.33333333333,3156.47222222222,3416.52777777778,3548.52777777778,2538.55555555556,15.6,10.5,17.4,17.7166666666667,86.5008333333333,3
95,1.10119012139636,1.00591788928615,1.011411725548,14.1075,15.3555555555556,13.8541666666667,1485.0,1484.98888888889,1485.075,1485.13333333333,62.0,63.0,61.0,61.0,3535.83333333333,3029.19444444444,3461.52777777778,3428.77777777778,3219.77777777778,3443.52777777778,3484.75,2540.83333333333,15.6,10.5,17.4,17.5,86.4422222222222,3
96,1.09962366819251,1.00473093405135,1.00659530452277,14.0702777777778,15.3672222222222,13.9044444444444,1485.26111111111,1485.24444444445,1485.33333333333,1485.37777777778,62.0,63.0,61.0,61.0,3561.86111111111,3018.22222222222,3427.41666666667,3421.44444444444,3200.63888888889,3433.11111111111,3482.41666666667,2555.41666666667,15.6,10.5,17.4,17.5,86.4291666666667,3
97,1.09835887080809,1.00566714287066,1.00906954263728,14.1397222222222,15.3869444444444,13.9236111111111,1485.475,1485.48611111111,1485.58611111111,1485.63333333333,62.0,63.0,61.0,61.0,3594.0,3039.72222222222,3458.88888888889,3432.72222222222,3203.52777777778,3437.5,3488.33333333333,2558.66666666667,15.6,10.5,17.4,17.5,86.4172222222223,3
98,1.10206313696247,1.00703456525247,1.01441625139351,14.1252777777778,15.3408333333333,13.8122222222222,1485.71666666667,1485.70555555556,1485.78055555556,1485.80555555556,62.0,63.0,61.0,61.0,3563.97222222222,3028.30555555556,3434.19444444444,3414.38888888889,3192.94444444444,3442.38888888889,3476.5,2559.05555555556,15.6,10.5,17.4,17.5,86.4016666666667,3
99,1.10058002105556,1.00672707433939,1.00987361018721,14.1055555555556,15.3677777777778,13.8627777777778,1485.90277777778,1485.88611111111,1485.98333333333,1485.99722222222,62.0,63.0,61.0,61.0,3599.08333333333,3022.02777777778,3448.02777777778,3432.05555555556,3216.86111111111,3440.16666666667,3475.80555555556,2562.11111111111,15.6,10.5,17.4,17.5,86.3913888888889,3
100,1.10364134495642,1.0092013740211,1.01054054826086,14.085,15.3761111111111,13.7969444444444,1486.13333333333,1486.10555555555,1486.175,1486.25,62.0,63.0,61.0,61.0,3565.72222222222,3025.41666666667,3427.22222222222,3431.33333333333,3196.11111111111,3427.66666666667,3476.94444444444,2560.75,15.6,10.5,17.4,17.5,86.3766666666667,3
101,1.10133474782684,1.01061681081361,1.01115842476611,12.9761111111111,14.1266666666667,12.6841666666667,1486.00277777778,1486.01388888889,1486.09166666667,1486.13888888889,62.0,63.0,61.0,61.0,3458.5,2980.47222222222,3483.77777777778,3473.44444444444,3234.13888888889,3463.66666666667,3492.19444444444,2623.69444444444,15.2,10.5,17.4,17.5,86.3472222222222,3
102,1.09821566736898,1.00919857291038,1.00933599316044,11.7808333333333,12.8130555555556,11.555,1485.08888888889,1485.08888888889,1485.18055555556,1485.20833333333,62.0,63.0,61.0,61.0,3461.88888888889,3034.61111111111,3511.61111111111,3503.91666666667,3292.02777777778,3475.25,3489.19444444444,2694.11111111111,15.1,10.5,17.4,17.5,86.3613888888889,3
103,1.10126601266013,1.00815688748083,1.00928024326573,9.34361111111111,10.1913888888889,9.17472222222222,1484.825,1484.84166666667,1484.95,1484.96111111111,62.0,63.0,61.0,61.0,3541.05555555556,3156.5,3577.0,3572.63888888889,3368.63888888889,3509.41666666667,3512.72222222222,2848.86111111111,15.1,10.5,17.4,17.5,86.2980555555556,3
104,1.10010811603233,1.00807751611999,1.00906317930019,7.64722222222222,8.33416666666667,7.51138888888889,1484.88055555556,1484.90277777778,1484.99166666667,1485.00277777778,62.0,63.0,61.0,61.0,3577.08333333333,3262.11111111111,3426.80555555556,3441.69444444444,3416.25,3562.30555555556,3490.69444444444,2935.16666666667,15.1,10.0,17.4,17.5,86.2402777777777,3
105,1.10477833235467,1.01002365723298,1.01206869331836,7.65638888888889,8.35388888888889,7.48138888888889,1484.85833333333,1484.88055555556,1484.97222222222,1484.97777777778,62.0,63.0,61.0,61.0,3573.25,3245.16666666667,3435.30555555556,3437.58333333333,3407.52777777778,3558.55555555556,3488.44444444444,2938.19444444444,15.1,10.0,17.4,17.5,86.2422222222222,3
106,1.10370343101163,1.00907061367272,1.01416914861745,7.63722222222222,8.30805555555555,7.45388888888889,1484.76666666667,1484.79444444444,1484.88055555556,1484.89444444445,62.0,63.0,61.0,61.0,3570.66666666667,3262.86111111111,3458.16666666667,3411.11111111111,3399.19444444444,3557.55555555556,3490.75,2948.91666666667,15.1,10.0,17.4,17.5,86.2472222222222,3
107,1.10175881696224,1.00513339851935,1.01015246197203,7.64944444444445,8.34111111111111,7.52805555555556,1484.67222222222,1484.69166666667,1484.77777777778,1484.77222222222,62.0,63.0,61.0,61.0,3546.52777777778,3242.94444444444,3466.27777777778,3443.05555555556,3415.58333333333,3529.72222222222,3521.44444444444,2953.33333333333,15.1,10.0,17.4,17.5,86.2530555555556,3
108,1.10530376793489,1.0087291849255,1.00982128764096,7.63361111111111,8.35194444444445,7.48666666666667,1484.59166666667,1484.61944444444,1484.70555555555,1484.70833333333,62.0,63.0,61.0,61.0,3541.61111111111,3231.47222222222,3453.83333333333,3456.11111111111,3428.5,3522.08333333333,3511.36111111111,2950.75,15.1,10.0,17.4,17.5,86.2577777777778,3
109,1.09882284019552,1.00911289474607,1.0127460102881,7.67305555555555,8.32194444444445,7.5,1484.56388888889,1484.59444444444,1484.675,1484.69722222222,62.0,63.0,61.0,61.0,3548.25,3225.02777777778,3440.97222222222,3456.52777777778,3427.75,3534.44444444444,3507.66666666667,2950.52777777778,15.1,10.0,17.4,17.5,86.2580555555556,3
110,1.10757299028561,1.0061477991383,1.0081210592686,5.28638888888889,5.80611111111111,5.20777777777778,1484.5,1484.52777777778,1484.60555555555,1484.60833333333,62.0,63.0,61.0,61.0,3573.27777777778,3355.16666666667,3495.97222222222,3463.83333333333,3448.97222222222,3552.22222222222,3469.97222222222,3081.72222222222,15.1,10.0,17.4,17.5,86.1861111111111,3
111,1.10527524301155,1.0034719412117,1.00597206015817,16.4125,18.0294444444444,16.2505555555556,1483.82777777778,1483.23888888889,1483.28333333333,1483.43333333333,61.0277777777778,63.0,61.0,61.0,3531.08333333333,3068.36111111111,3288.44444444444,3288.11111111111,3033.55555555556,3313.36111111111,3546.63888888889,2584.80555555556,16.3694444444444,10.4,17.3,18.4194444444444,86.6216666666667,3
112,1.10299677270632,1.00346105869745,1.0102774741741,15.1708333333333,16.5602777777778,14.9541666666667,1484.36388888889,1483.81111111111,1483.87777777778,1483.925,62.0,63.0,61.0,61.0,3471.36111111111,2916.27777777778,3340.72222222222,3335.77777777778,3097.33333333333,3348.33333333333,3617.08333333333,2588.33333333333,15.5,10.4,17.3,18.0,86.5488888888889,3
113,1.10679515100888,1.00326228795129,1.00732423725602,14.0438888888889,15.4280555555556,13.8886111111111,1484.76944444445,1484.25277777778,1484.31666666667,1484.38611111111,62.0,63.0,61.0,61.0,3516.97222222222,3017.0,3405.25,3381.94444444444,3150.02777777778,3366.33333333333,3643.13888888889,2664.11111111111,15.5,10.4,17.3,18.0,86.49,3
114,1.10809548881891,0.998314358090611,1.00837600204431,14.0297222222222,15.4180555555556,13.9316666666667,1485.09444444444,1484.56388888889,1484.63611111111,1484.66666666667,62.0,63.0,61.0,61.0,3492.47222222222,2996.52777777778,3383.13888888889,3378.13888888889,3161.61111111111,3360.5,3623.61111111111,2665.19444444444,15.5,10.4,17.3,18.0,86.4719444444444,3
115,1.10510364772649,1.002336338543,1.00696857531349,14.0916666666667,15.4630555555556,13.9547222222222,1485.40277777778,1484.90277777778,1484.97777777778,1485.00833333333,62.0,63.0,61.0,61.0,3540.86111111111,3020.5,3392.63888888889,3374.83333333333,3145.11111111111,3376.05555555556,3635.25,2638.19444444444,15.6,10.4,17.3,18.0,86.4552777777778,3
116,1.10452775217766,1.00400101912751,1.00818897042136,14.105,15.4497222222222,13.9258333333333,1485.68333333333,1485.18333333333,1485.24166666667,1485.28611111111,62.0,63.0,61.0,61.0,3528.41666666667,2992.22222222222,3373.52777777778,3369.86111111111,3128.38888888889,3371.83333333333,3599.88888888889,2666.41666666667,15.6,10.4,17.3,18.0,86.4375,3
117,1.10885821682146,1.00741168452539,1.01150537328439,14.1055555555556,15.4575,13.8283333333333,1485.95833333333,1485.44722222222,1485.49722222222,1485.54444444444,62.0,63.0,61.0,61.0,3510.11111111111,3007.63888888889,3392.44444444444,3387.69444444444,3135.5,3358.91666666667,3631.91666666667,2670.08333333333,15.6,10.4,17.3,18.0,86.4177777777778,3
118,1.10847845556772,0.999877297139136,1.00842685978616,14.0177777777778,15.4083333333333,13.8961111111111,1486.20277777778,1485.69444444444,1485.775,1485.77222222222,62.0,63.0,61.0,61.0,3528.0,2991.05555555556,3366.16666666667,3371.36111111111,3128.33333333333,3382.69444444444,3611.08333333333,2666.19444444444,15.6,10.4,17.3,18.0,86.4061111111111,3
119,1.10973511457911,1.00574089895601,1.01215611673217,12.7922222222222,14.0213888888889,12.5541666666667,1486.41388888889,1485.9,1485.98888888889,1486.00833333333,62.0,63.0,61.0,61.0,3553.61111111111,3074.16666666667,3427.63888888889,3428.13888888889,3161.22222222222,3379.66666666667,3657.63888888889,2755.0,15.6,10.4,17.3,18.0,86.3508333333333,3
120,1.11005592613439,1.0042315042315,1.00928259456501,11.68,12.8433333333333,11.5152777777778,1485.72222222222,1485.24166666667,1485.29444444444,1485.28888888889,62.0,63.0,61.0,61.0,3601.36111111111,3140.5,3452.05555555556,3440.16666666667,3216.69444444444,3411.16666666667,3688.86111111111,2809.36111111111,15.6,10.4,17.3,18.0,86.3561111111111,3
121,1.10664426636535,1.0025297492863,1.00974412799274,9.40194444444444,10.3027777777778,9.28166666666666,1485.06111111111,1484.55833333333,1484.64166666667,1484.64166666667,62.0,63.0,61.0,61.0,3659.61111111111,3278.52777777778,3524.0,3516.08333333333,3289.63888888889,3450.38888888889,3665.86111111111,2955.66666666667,15.6,10.4,17.3,18.0,86.32,3
122,1.10173314993122,0.9984130859375,1.00351410888493,7.58055555555555,8.32305555555556,7.56527777777778,1485.03333333333,1484.55555555555,1484.63333333333,1484.62222222222,62.0,63.0,61.0,61.0,3529.86111111111,3229.0,3567.88888888889,3573.63888888889,3363.52777777778,3454.30555555556,3675.97222222222,3095.55555555556,15.1833333333333,10.4,17.3,18.0,86.2638888888889,3
123,1.11319603638246,1.00334747099443,1.00852207833284,7.55972222222222,8.34277777777778,7.46583333333333,1485.08333333333,1484.60833333333,1484.68888888889,1484.675,62.0,63.0,61.0,61.0,3512.97222222222,3197.75,3577.33333333333,3559.80555555556,3357.05555555556,3475.5,3680.5,3094.63888888889,15.1,10.4,17.3,18.0,86.2583333333334,3
124,1.11047661288832,1.00650092242818,1.01105906385377,7.58472222222222,8.32777777777778,7.44611111111111,1485.05277777778,1484.57777777778,1484.65833333333,1484.64166666667,62.0,63.0,61.0,61.0,3520.55555555556,3209.41666666667,3572.66666666667,3563.0,3356.94444444444,3471.16666666667,3662.25,3087.61111111111,15.1,10.4,17.3,18.0,86.26,3
125,1.10949834009591,1.00103220840113,1.00767070387923,7.565,8.32888888888889,7.49611111111111,1484.95,1484.48055555556,1484.52777777778,1484.55277777778,62.0,63.0,61.0,61.0,3497.05555555556,3199.55555555556,3541.91666666667,3565.66666666667,3362.88888888889,3464.72222222222,3650.27777777778,3080.47222222222,15.1,10.4,17.3,18.0,86.2675,3
126,1.10648719317952,1.00229289552448,1.00488967559894,7.57111111111111,8.33555555555555,7.51416666666666,1484.83611111111,1484.33888888889,1484.41388888889,1484.41388888889,62.0,63.0,61.0,61.0,3527.63888888889,3224.91666666667,3552.55555555556,3542.52777777778,3335.72222222222,3486.08333333333,3644.13888888889,3079.86111111111,15.1,10.4,17.3,18.0,86.2736111111112,3
127,1.10890742039039,1.008557371288,1.00859266548349,7.59583333333333,8.34777777777778,7.46027777777778,1484.73888888889,1484.26111111111,1484.34166666667,1484.31944444445,62.0,63.0,61.0,61.0,3539.97222222222,3219.47222222222,3578.66666666667,3536.05555555556,3337.02777777778,3480.19444444444,3641.61111111111,3061.77777777778,15.1,10.4,17.3,18.0,86.2794444444445,3
128,1.11455401530894,1.0100767634336,1.01350031308704,5.34555555555556,5.87555555555555,5.21472222222222,1484.64444444444,1484.18611111111,1484.25555555556,1484.23333333333,62.0,63.0,61.0,61.0,3534.52777777778,3288.80555555556,3576.77777777778,3604.16666666667,3398.55555555556,3491.5,3597.47222222222,3213.0,15.1,10.4,17.3,18.0,86.2094444444445,3
129,1.10437058183795,0.992983246696816,1.00138987652725,16.2980555555556,17.9802777777778,16.3952777777778,1484.80277777778,1484.66944444444,1484.70833333333,1484.59444444444,61.9444444444444,63.0,61.0,61.0,3426.55555555556,2910.66666666667,3097.97222222222,3113.02777777778,3002.30555555556,3290.83333333333,3635.83333333333,2575.36111111111,15.7388888888889,10.0,17.1,18.35,86.5583333333334,4
130,1.09932547759654,0.985891535784902,0.994035233735609,15.0552777777778,16.6622222222222,15.3777777777778,1484.825,1484.67777777778,1484.71944444444,1484.60277777778,62.0,63.0,61.0,61.0,3508.86111111111,2965.05555555556,3149.72222222222,3166.83333333333,3070.66666666667,3338.80555555556,3608.25,2598.38888888889,15.7222222222222,10.0,17.1,18.1,86.5188888888889,4
131,1.10720579889081,0.992890370454076,1.00379677321618,13.9244444444444,15.3641666666667,13.9736111111111,1484.64722222222,1484.55555555556,1484.59444444444,1484.45,62.0,63.0,61.0,61.0,3396.08333333333,2896.94444444444,3197.08333333333,3203.80555555556,3114.41666666667,3351.47222222222,3672.25,2692.16666666667,15.3,10.0,17.1,18.1,86.4886111111111,4
132,1.10564888827181,0.992184054720996,0.999256120527309,13.9413888888889,15.4319444444444,14.0680555555556,1484.53611111111,1484.43333333333,1484.45833333333,1484.32777777778,62.0,63.0,61.0,61.0,3577.97222222222,3077.33333333333,3189.86111111111,3194.27777777778,3122.97222222222,3343.11111111111,3646.88888888889,2684.88888888889,15.8,10.0,17.1,18.1,86.4980555555556,4
133,1.10690642333154,0.987761647535449,0.999481166338078,13.8780555555556,15.3794444444444,14.0669444444444,1484.78611111111,1484.67222222222,1484.71111111111,1484.56388888889,62.0,63.0,61.0,61.0,3405.47222222222,2917.72222222222,3183.44444444444,3199.55555555556,3113.58333333333,3358.61111111111,3641.38888888889,2681.77777777778,15.3,10.0,17.1,18.1,86.4808333333333,4
134,1.1093871063872,0.991036435576723,1.00056525917133,13.9197222222222,15.4408333333333,14.0441666666667,1484.71666666667,1484.60555555555,1484.64722222222,1484.5,62.0,63.0,61.0,61.0,3419.66666666667,2919.0,3203.88888888889,3201.33333333333,3122.58333333333,3361.44444444444,3634.72222222222,2676.5,15.3,10.0,17.1,18.1,86.4872222222222,4
135,1.10210516921673,0.995904456140022,1.00530672090053,14.0152777777778,15.3675,13.9977777777778,1484.58333333333,1484.48055555556,1484.50833333333,1484.35,62.0,63.0,61.0,61.0,3421.05555555556,2938.66666666667,3199.27777777778,3190.44444444444,3117.44444444444,3351.08333333333,3641.33333333333,2674.97222222222,15.3,10.0,17.1,18.1,86.4925,4
136,1.10160873055993,0.988268722219097,1.00083987618904,13.9313888888889,15.3427777777778,14.0927777777778,1484.475,1484.35833333333,1484.40277777778,1484.23888888889,62.0,63.0,61.0,61.0,3429.63888888889,2933.66666666667,3186.30555555556,3188.52777777778,3121.38888888889,3359.36111111111,3644.27777777778,2677.13888888889,15.3,10.0,17.1,18.1,86.4997222222222,4
137,1.1054629710208,0.992597930714982,1.00442202936973,12.7475,14.0347222222222,12.7880555555556,1484.55,1484.425,1484.475,1484.31388888889,62.0,63.0,61.0,61.0,3466.08333333333,2985.97222222222,3226.61111111111,3235.25,3171.0,3365.30555555556,3655.91666666667,2757.47222222222,15.4,10.0,17.1,18.1,86.4552777777778,4
138,1.10291178989438,0.990116730641511,1.00210633599457,11.6286111111111,12.8044444444444,11.7247222222222,1484.30833333333,1484.21388888889,1484.26388888889,1484.08333333333,62.0,63.0,61.0,61.0,3508.47222222222,3080.38888888889,3261.30555555556,3259.0,3198.66666666667,3396.41666666667,3663.86111111111,2816.16666666667,15.4,10.0,17.1,18.1,86.4325,4
139,1.10429045853252,0.999136967501876,1.01269140374617,9.38388888888889,10.2327777777778,9.26861111111111,1484.55277777778,1484.47222222222,1484.52222222222,1484.325,62.0,63.0,61.0,61.0,3585.52777777778,3206.91666666667,3336.94444444444,3324.22222222222,3256.63888888889,3421.63888888889,3657.91666666667,2966.47222222222,15.4,10.0,17.1,18.1,86.3383333333333,4
140,1.10931397833616,0.997941022509161,1.00683538979249,7.55833333333333,8.32833333333333,7.52055555555555,1484.13611111111,1484.07222222222,1484.10555555555,1483.90555555556,62.0,63.0,61.0,61.0,3602.5,3304.38888888889,3366.44444444444,3364.27777777778,3314.41666666667,3452.63888888889,3636.88888888889,3061.88888888889,15.4,10.0,17.1,18.1,86.3038888888889,4
141,1.11063382618635,0.995694313704982,1.0061506650078,7.54083333333333,8.32555555555556,7.52638888888889,1484.11111111111,1484.03333333333,1484.1,1483.90555555556,62.0,63.0,61.0,61.0,3592.58333333333,3290.11111111111,3352.33333333333,3363.94444444444,3312.44444444444,3447.41666666667,3629.02777777778,3078.55555555556,15.4,10.0,17.1,18.1,86.3044444444445,4
142,1.10550888737753,0.99265882680398,1.00553269718988,7.54861111111111,8.30194444444444,7.56333333333333,1484.07222222222,1484.00277777778,1484.05,1483.84722222222,62.0,63.0,61.0,61.0,3597.27777777778,3283.94444444444,3350.33333333333,3361.58333333333,3327.61111111111,3436.66666666667,3635.77777777778,3073.0,15.4,10.0,17.1,18.1,86.3088888888889,4
143,1.10314361653377,0.992169323193387,1.00036612155236,7.54722222222222,8.32583333333333,7.60694444444445,1484.01388888889,1483.97222222222,1484.00277777778,1483.80555555556,62.0,63.0,61.0,61.0,3586.38888888889,3290.97222222222,3344.11111111111,3359.86111111111,3326.55555555556,3432.72222222222,3651.47222222222,3079.25,15.4,10.0,17.1,18.1,86.3127777777778,4
144,1.10982680237802,0.996429628855566,1.00480962624832,7.55083333333333,8.34138888888889,7.54111111111111,1484.00833333333,1483.91666666667,1483.99166666667,1483.79444444444,62.0,63.0,61.0,61.0,3593.30555555556,3284.08333333333,3334.88888888889,3362.66666666667,3331.16666666667,3431.63888888889,3640.19444444444,3068.44444444444,15.4,10.0,17.1,18.1,86.3122222222222,4
145,1.10978621452267,0.994789851536907,1.00643238979932,7.54083333333333,8.31722222222222,7.53138888888889,1484.025,1483.97777777778,1484.0,1483.80555555556,62.0,63.0,61.0,61.0,3597.16666666667,3290.25,3340.83333333333,3367.97222222222,3329.72222222222,3435.75,3649.44444444444,3076.55555555556,15.4,10.0,17.1,18.1,86.3113888888889,4
146,1.10819285108267,0.99636712950834,1.0045597236106,7.53388888888889,8.3125,7.52666666666667,1484.08055555555,1483.99722222222,1484.03333333333,1483.84444444445,62.0,63.0,61.0,61.0,3597.08333333333,3290.08333333333,3345.11111111111,3367.88888888889,3327.0,3440.19444444444,3626.86111111111,3066.0,15.4,10.0,17.1,18.1,86.3066666666667,4
